name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;228;0;343;3073;1045;3073;1045;0
header;205;124;205;165;1826;165;1826;124
B;1008;851;1008;878;1028;878;1028;851
C;979;1379;979;1398;995;1398;995;1379
C;1008;1524;1008;1552;1028;1552;1028;1524
B;859;1564;859;1579;868;1579;868;1564
B;893;1608;893;1624;901;1624;901;1608
A;367;1753;367;1763;374;1763;374;1753
B;653;2198;653;2217;668;2217;668;2198
D;1011;2198;1011;2224;1031;2224;1031;2198
A;942;2504;942;2506;944;2506;944;2504
B;566;2827;566;2852;573;2852;573;2827
A;990;2918;990;2918;994;2918;994;2918
