name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;487;0;671;3071;1091;3071;1068;0
header;231;110;231;141;1859;141;1859;110
A;1034;173;1034;201;1057;201;1057;173
B;1037;850;1037;877;1058;877;1058;850
A;954;1395;954;1399;958;1399;958;1395
C;1041;1526;1041;1554;1062;1554;1062;1526
A;1049;1681;1049;1684;1049;1684;1049;1681
D;1047;2118;1047;2145;1070;2145;1070;2118
A;966;2138;966;2138;967;2138;967;2138
B;852;2818;852;2835;873;2835;873;2818
B;1042;2819;1042;2847;1067;2847;1067;2819
B;719;2825;719;2844;735;2844;735;2825
A;1017;2837;1017;2850;1024;2850;1024;2837
A;808;2838;808;2844;812;2844;812;2838
