name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;186;0;415;3079;1346;3079;1670;0
header;65;356;65;488;1755;488;1755;356
A;772;50;772;50;772;50;772;50
A;738;176;738;179;738;179;738;176
C;1234;705;1234;739;1258;739;1258;705
B;770;705;770;739;781;739;781;705
B;586;705;586;739;612;739;612;705
D;795;705;795;739;824;739;824;705
D;980;705;980;739;1008;739;1008;705
D;1060;705;1060;739;1088;739;1088;705
D;1133;705;1133;738;1160;738;1160;705
C;1173;705;1173;739;1200;739;1200;705
B;942;706;942;739;969;739;969;706
B;1213;706;1213;738;1221;738;1221;706
A;1269;706;1269;739;1295;739;1295;706
D;702;706;702;739;725;739;725;706
C;866;706;866;739;890;739;890;706
B;900;706;900;739;929;739;929;706
B;625;706;625;739;650;739;650;706
C;664;706;664;739;689;739;689;706
B;1100;706;1100;739;1123;739;1123;706
B;1038;1128;1038;1147;1071;1147;1071;1128
B;864;1199;864;1218;898;1218;898;1199
B;493;1340;493;1359;524;1359;524;1340
A;1373;1375;1373;1393;1386;1393;1386;1375
B;938;1619;938;1638;970;1638;970;1619
B;1118;1619;1118;1637;1150;1637;1150;1619
C;594;1837;594;1878;622;1878;622;1837
C;633;1838;633;1877;659;1877;659;1838
D;673;1838;673;1876;704;1876;704;1838
A;556;1839;556;1877;581;1877;581;1839
B;716;1839;716;1876;746;1876;746;1839
B;891;1839;891;1877;920;1877;920;1839
D;1026;1839;1026;1877;1055;1877;1055;1839
B;1279;1839;1279;1878;1306;1878;1306;1839
A;760;1840;760;1876;785;1876;785;1840
B;1111;1840;1111;1878;1146;1878;1146;1840
A;998;1854;998;1862;1014;1862;1014;1854
A;978;1868;978;1877;988;1877;988;1868
B;1318;1869;1318;1884;1329;1884;1329;1869
B;821;2407;821;2426;855;2426;855;2407
