name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;317;0;548;3073;1126;3073;1103;0
header;278;92;278;139;1901;139;1901;92
A;852;381;852;384;855;384;855;381
B;1032;445;1032;487;1062;487;1062;445
B;950;446;950;487;980;487;980;446
B;913;447;913;487;941;487;941;447
A;1079;631;1079;659;1099;659;1099;631
A;1082;829;1082;831;1087;831;1087;829
A;466;1260;466;1264;472;1264;472;1260
B;1081;1299;1081;1329;1103;1329;1103;1299
C;1082;1973;1082;2003;1103;2003;1103;1973
A;839;2029;839;2031;842;2031;842;2029
D;1086;2649;1086;2677;1109;2677;1109;2649
A;855;2889;855;2890;855;2890;855;2889
