name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;319;0;526;3071;1104;3071;1104;0
header;284;142;284;179;1900;179;1900;142
A;1082;203;1082;229;1105;229;1105;203
A;640;289;640;290;643;290;643;289
B;450;527;450;546;463;546;463;527
B;1077;875;1077;903;1098;903;1098;875
B;720;1025;720;1044;734;1044;734;1025
C;1070;1534;1070;1563;1090;1563;1090;1534
D;1067;2197;1067;2224;1089;2224;1089;2197
A;921;2219;921;2230;928;2230;928;2219
A;807;2251;807;2252;808;2252;808;2251
A;971;2542;971;2553;978;2553;978;2542
A;655;2767;655;2778;662;2778;662;2767
