name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;792;0;885;3075;1143;3075;1120;0
header;288;117;288;153;1922;153;1922;117
A;1104;116;1104;116;1104;116;1104;116
A;1089;182;1089;209;1109;209;1109;182
B;874;183;874;202;888;202;888;183
A;1066;694;1066;698;1073;698;1073;694
B;1091;854;1091;880;1109;880;1109;854
C;1092;1522;1092;1550;1112;1550;1112;1522
D;1095;2192;1095;2218;1116;2218;1116;2192
B;1065;2426;1065;2445;1080;2445;1080;2426
B;888;2517;888;2535;902;2535;902;2517
B;960;2562;960;2581;974;2581;974;2562
